valid_from,valid_to,ally_name,min_requested_amount,max_requested_amount,origination_mdf,cancellation_mdf,fraud_mdf,last_config,Same for clients?,Check,,MDF change,New Origination MDF,New Cancellation MDF,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,thaireunsuenodeamor-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/11/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,ukabga-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/11/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,clethclothes-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,clethclothes-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,munaybeautycare-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,munaybeautycare-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,shalombonic-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,nuestravision-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,fashiondonneboutique-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,fundec-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,tuopticagrupoempresarial-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,mueblestraza-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,vitaldentodontologiaestetica-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,rossamorenajoyeria-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,milnicolastore-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,papernet-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,organicnailsusaquen-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,organicnailsusaquen-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,tiendateens-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,yekaorolaminado-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,politecnicocecdaph-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,periodentic-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,colchonesgrandessuenos-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,stickdistribuidora-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,cieloterso-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/13/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,casablancamuebles-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,mediarte-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,cieloterso-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,dynoc-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,dynoc-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/13/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,marazul-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,marazul-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,shalombonic-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,amatisstaesenciaintima-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,azuleaswimwear-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,ciberoptica-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,colchonesuniversal-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,entrelazosfans-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,entrelazosfans-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,danicomueblesydecoraciones-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,dulcetentacion-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,ecorboutique-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,fashiondonneboutique-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,dfstore-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,motored-online,$0,"$20,000,001.00",3.50%,1.75%,1.75%,06/14/2023,Yes,0,,No,3.50%,1.75%,,,,,,,,,,,,,,,
,,velmost-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,dreternaldermatologiaymedicinaestetica-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,getfit-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,getito-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,kilatesmonteria-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,malyjeans-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,hogardulcehogar-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,muebleriaclaudiafranco-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,metrotechnology-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,dprada-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,vitashopsport-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,vitashopsport-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,topgafas-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,tejidosecuador-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,nuevetrescuartos-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,almacendebicicletaseltigre-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,artedentalmm-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,visionlens-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,asiseajeans-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,bellastoretienda-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,chicholitos-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,mysticbabystyle-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,joyeriayamesi-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,dolcemare-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,oneclick-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,colormakeup-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,ebenezerestheticcenter-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,elpuntodelapromociongypj-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,opticasluxxovision-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,elrefugiohotelspa-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,emikaglamour-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,paisaurban-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,fernandopierojoyeria-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,fernandopierojoyeria-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,formatucuerpo-online,$0,"$20,000,001.00",0.00%,3.25%,0.00%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,formatucuerpo-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,0.00%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,infinityestheticcentergold-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,puntoleon-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,jddistribuidores-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,jeffcompany-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,dramarthamurielmedicinaesteticaintegral-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,floritex-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,riejkodontologia-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,samiesmedicinaestetica-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,santinistore-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/14/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,sportsworld-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,supermotomanizales-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/14/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,laurarestrepo-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,laurarestrepo-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,olivella-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,olivella-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,opticasmc-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,opticasmc-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,oruxlaminado-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,oruxlaminado-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,tecnodex-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,tecnodex-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,alejacallespa-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,angicfitness-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,artejoyasdelhuila-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,artisjoyeria-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,bikered-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,fantasiadelcalzadoneiva1-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,hogardulcehogarpopayan-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,joyeriasharik-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,teamdamoto-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,quieromisgafas-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,mistikoalojamientos-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,maxireformasbello-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,maestudiossas-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,joyeriakronosmayorca-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,heiiuenglishacademy-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,dahelstoreaccesorios-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,glowsomebeauty-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,glowsomebeauty-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,bydanisalazar-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,laboutiquedelcolchon-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,azalearoseboutique-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,aciumbarranquilla-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,lincolnroad-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,accesorioschocolate-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,cincomicras-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,cincomicras-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,zoleymoda-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,zoleymoda-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,llenadegraciatienda-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,mambocloset-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,monedajoyeria-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,muebleriaestelar-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,ofertix-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,alianzavisualopticaipssas-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,opticayg-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,opticaleb-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,vitalsetas-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,vitalsetas-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,zionlook-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,vitti-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,todosviajando-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,loquieroya-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,loquieroya-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,linuspaulingodontologia-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,heiiuenglishacademy-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,healthyhairspa-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,homerunsports-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,opticanewvision-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,consultorioodontologicocdent-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,peichshoes-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,superwow-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,sencos-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,princesasyprincesitas-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,casamalumuebles-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,mueblesexpertosenofertas-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,rutacincuentaycuatro-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,boutiqueak-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,suruykusuuniformes-online,$0,"$20,000,001.00",0.00%,3.25%,0.00%,06/23/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,saraisawoman-ecommerce,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,electrhogar-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,plasticskin-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,tusuplementofit-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,venusshop-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,perfecttimeplus-online,$0,"$20,000,001.00",6.50%,3.25%,3.25%,06/15/2023,Yes,0,,No,6.50%,3.25%,,,,,,,,,,,,,,,
,,bakatashoes-ecommerce,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,bakatashoes-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,vuelaenparapentesanfelix-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
,,almacendecalzadoweymarsport-online,$0,"$20,000,001.00",0.00%,3.25%,3.25%,06/15/2023,Yes,0,,No,0.00%,3.25%,,,,,,,,,,,,,,,
